"ship","ship_name","is_variant","qdSize","fuelCapacitySCU","defaultQD","qd","qd_name","qd_fuelReq","maxRange_Gm","maxRange_km","isDefault"
"aegs_sabre_firebird_ai_template","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_JUST_S01_Vulcan_SCItem","Vulcan","0.006076","213.96","213960000","False"
"aegs_sabre_firebird_ai_template","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RSI_S01_Atlas_SCItem","Atlas","0.007546","172.28","172280000","False"
"aegs_sabre_firebird_ai_template","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RSI_S01_Hyperion_SCItem","Hyperion","0.008232","157.92","157920000","False"
"aegs_sabre_firebird_ai_template","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_TARS_S01_Voyage_SCItem","Voyage","0.009114","142.64","142640000","False"
"aegs_sabre_firebird_ai_template","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RSI_S01_Eos_SCItem","Eos","0.009114","142.64","142640000","False"
"aegs_sabre_firebird_ai_template","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_TARS_S01_Expedition_SCItem","Expedition","0.0098","132.65","132650000","False"
"aegs_sabre_firebird_ai_template","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_TARS_S01_Wayfare_SCItem","Wayfare","0.010094","128.79","128790000","False"
"aegs_sabre_firebird_ai_template","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ARCC_S01_Flood_SCItem","Flood","0.010094","128.79","128790000","False"
"aegs_sabre_firebird_ai_template","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ARCC_S01_Rush_SCItem","Rush","0.010682","121.7","121700000","False"
"aegs_sabre_firebird_ai_template","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ARCC_S01_Burst_SCItem","Burst","0.011368","114.36","114360000","False"
"aegs_sabre_firebird_ai_template","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RACO_S01_Drift_SCItem","Drift","0.01666","78.03","78030000","True"
"aegs_sabre_firebird_ai_template","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RACO_S01_Zephyr_SCItem","Zephyr","0.01764","73.7","73700000","False"
"aegs_sabre_firebird_ai_template","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_WETK_S01_Beacon_SCItem","Beacon","0.01862","69.82","69820000","False"
"aegs_sabre_firebird_ai_template","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RACO_S01_Spectre_SCItem","Spectre","0.01862","69.82","69820000","False"
"aegs_sabre_firebird_ai_template","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_WETK_S01_Siren_SCItem","Siren","0.02058","63.17","63170000","False"
"aegs_sabre_firebird_ai_template","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_WETK_S01_VK00_SCItem","VK-00","0.02156","60.3","60300000","False"
"aegs_sabre_firebird_ai_template","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_S01_Template","","1","1.3","1300000","False"
"aegs_sabre_firebird_pu_ai_civ","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ACAS_S01_LightFire_SCItem","LightFire","0.0049","265.31","265310000","False"
"aegs_sabre_firebird_pu_ai_civ","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_JUST_S01_Colossus_SCItem","Colossus","0.005488","236.88","236880000","False"
"aegs_sabre_firebird_pu_ai_civ","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_JUST_S01_Goliath_SCItem","Goliath","0.0058","224.14","224140000","False"
"aegs_sabre_firebird_pu_ai_civ","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ACAS_S01_FoxFire_SCItem","FoxFire","0.00588","221.09","221090000","False"
"aegs_sabre_firebird_pu_ai_civ","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_JUST_S01_Vulcan_SCItem","Vulcan","0.006076","213.96","213960000","False"
"aegs_sabre_firebird_pu_ai_civ","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RSI_S01_Atlas_SCItem","Atlas","0.007546","172.28","172280000","False"
"aegs_sabre_firebird_pu_ai_civ","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RSI_S01_Hyperion_SCItem","Hyperion","0.008232","157.92","157920000","False"
"aegs_sabre_firebird_pu_ai_civ","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RSI_S01_Eos_SCItem","Eos","0.009114","142.64","142640000","False"
"aegs_sabre_firebird_pu_ai_civ","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_TARS_S01_Voyage_SCItem","Voyage","0.009114","142.64","142640000","False"
"aegs_sabre_firebird_pu_ai_civ","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_TARS_S01_Expedition_SCItem","Expedition","0.0098","132.65","132650000","False"
"aegs_sabre_firebird_pu_ai_civ","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ARCC_S01_Flood_SCItem","Flood","0.010094","128.79","128790000","False"
"aegs_sabre_firebird_pu_ai_civ","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_TARS_S01_Wayfare_SCItem","Wayfare","0.010094","128.79","128790000","False"
"aegs_sabre_firebird_pu_ai_civ","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ARCC_S01_Rush_SCItem","Rush","0.010682","121.7","121700000","False"
"aegs_sabre_firebird_pu_ai_civ","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ARCC_S01_Burst_SCItem","Burst","0.011368","114.36","114360000","False"
"aegs_sabre_firebird_pu_ai_civ","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RACO_S01_Drift_SCItem","Drift","0.01666","78.03","78030000","True"
"aegs_sabre_firebird_pu_ai_civ","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RACO_S01_Zephyr_SCItem","Zephyr","0.01764","73.7","73700000","False"
"aegs_sabre_firebird_pu_ai_civ","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_WETK_S01_Beacon_SCItem","Beacon","0.01862","69.82","69820000","False"
"aegs_sabre_firebird_pu_ai_civ","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RACO_S01_Spectre_SCItem","Spectre","0.01862","69.82","69820000","False"
"aegs_sabre_firebird_pu_ai_civ","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_WETK_S01_Siren_SCItem","Siren","0.02058","63.17","63170000","False"
"aegs_sabre_firebird_pu_ai_civ","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_WETK_S01_VK00_SCItem","VK-00","0.02156","60.3","60300000","False"
"aegs_sabre_firebird_pu_ai_civ","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_S01_Template","","1","1.3","1300000","False"
"aegs_sabre_firebird_pu_ai_crim","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ACAS_S01_LightFire_SCItem","LightFire","0.0049","265.31","265310000","False"
"aegs_sabre_firebird_pu_ai_crim","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_JUST_S01_Colossus_SCItem","Colossus","0.005488","236.88","236880000","False"
"aegs_sabre_firebird_pu_ai_crim","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_JUST_S01_Goliath_SCItem","Goliath","0.0058","224.14","224140000","False"
"aegs_sabre_firebird_pu_ai_crim","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ACAS_S01_FoxFire_SCItem","FoxFire","0.00588","221.09","221090000","False"
"aegs_sabre_firebird_pu_ai_crim","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_JUST_S01_Vulcan_SCItem","Vulcan","0.006076","213.96","213960000","False"
"aegs_sabre_firebird_pu_ai_crim","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RSI_S01_Atlas_SCItem","Atlas","0.007546","172.28","172280000","False"
"aegs_sabre_firebird_pu_ai_crim","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RSI_S01_Hyperion_SCItem","Hyperion","0.008232","157.92","157920000","False"
"aegs_sabre_firebird_pu_ai_crim","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RSI_S01_Eos_SCItem","Eos","0.009114","142.64","142640000","False"
"aegs_sabre_firebird_pu_ai_crim","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_TARS_S01_Voyage_SCItem","Voyage","0.009114","142.64","142640000","False"
"aegs_sabre_firebird_pu_ai_crim","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_TARS_S01_Expedition_SCItem","Expedition","0.0098","132.65","132650000","False"
"aegs_sabre_firebird_pu_ai_crim","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_TARS_S01_Wayfare_SCItem","Wayfare","0.010094","128.79","128790000","False"
"aegs_sabre_firebird_pu_ai_crim","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ARCC_S01_Flood_SCItem","Flood","0.010094","128.79","128790000","False"
"aegs_sabre_firebird_pu_ai_crim","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ARCC_S01_Rush_SCItem","Rush","0.010682","121.7","121700000","False"
"aegs_sabre_firebird_pu_ai_crim","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ARCC_S01_Burst_SCItem","Burst","0.011368","114.36","114360000","False"
"aegs_sabre_firebird_pu_ai_crim","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RACO_S01_Drift_SCItem","Drift","0.01666","78.03","78030000","True"
"aegs_sabre_firebird_pu_ai_crim","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RACO_S01_Zephyr_SCItem","Zephyr","0.01764","73.7","73700000","False"
"aegs_sabre_firebird_pu_ai_crim","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_WETK_S01_Beacon_SCItem","Beacon","0.01862","69.82","69820000","False"
"aegs_sabre_firebird_pu_ai_crim","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RACO_S01_Spectre_SCItem","Spectre","0.01862","69.82","69820000","False"
"aegs_sabre_firebird_pu_ai_crim","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_WETK_S01_Siren_SCItem","Siren","0.02058","63.17","63170000","False"
"aegs_sabre_firebird_pu_ai_crim","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_WETK_S01_VK00_SCItem","VK-00","0.02156","60.3","60300000","False"
"aegs_sabre_firebird_pu_ai_crim","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_S01_Template","","1","1.3","1300000","False"
"aegs_sabre_firebird_pu_ai_ff","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ACAS_S01_LightFire_SCItem","LightFire","0.0049","265.31","265310000","False"
"aegs_sabre_firebird_pu_ai_ff","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_JUST_S01_Colossus_SCItem","Colossus","0.005488","236.88","236880000","False"
"aegs_sabre_firebird_pu_ai_ff","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_JUST_S01_Goliath_SCItem","Goliath","0.0058","224.14","224140000","False"
"aegs_sabre_firebird_pu_ai_ff","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ACAS_S01_FoxFire_SCItem","FoxFire","0.00588","221.09","221090000","False"
"aegs_sabre_firebird_pu_ai_ff","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_JUST_S01_Vulcan_SCItem","Vulcan","0.006076","213.96","213960000","False"
"aegs_sabre_firebird_pu_ai_ff","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RSI_S01_Atlas_SCItem","Atlas","0.007546","172.28","172280000","False"
"aegs_sabre_firebird_pu_ai_ff","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RSI_S01_Hyperion_SCItem","Hyperion","0.008232","157.92","157920000","False"
"aegs_sabre_firebird_pu_ai_ff","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RSI_S01_Eos_SCItem","Eos","0.009114","142.64","142640000","False"
"aegs_sabre_firebird_pu_ai_ff","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_TARS_S01_Voyage_SCItem","Voyage","0.009114","142.64","142640000","False"
"aegs_sabre_firebird_pu_ai_ff","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_TARS_S01_Expedition_SCItem","Expedition","0.0098","132.65","132650000","False"
"aegs_sabre_firebird_pu_ai_ff","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_TARS_S01_Wayfare_SCItem","Wayfare","0.010094","128.79","128790000","False"
"aegs_sabre_firebird_pu_ai_ff","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ARCC_S01_Flood_SCItem","Flood","0.010094","128.79","128790000","False"
"aegs_sabre_firebird_pu_ai_ff","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ARCC_S01_Rush_SCItem","Rush","0.010682","121.7","121700000","False"
"aegs_sabre_firebird_pu_ai_ff","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ARCC_S01_Burst_SCItem","Burst","0.011368","114.36","114360000","False"
"aegs_sabre_firebird_pu_ai_ff","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RACO_S01_Drift_SCItem","Drift","0.01666","78.03","78030000","True"
"aegs_sabre_firebird_pu_ai_ff","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RACO_S01_Zephyr_SCItem","Zephyr","0.01764","73.7","73700000","False"
"aegs_sabre_firebird_pu_ai_ff","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_WETK_S01_Beacon_SCItem","Beacon","0.01862","69.82","69820000","False"
"aegs_sabre_firebird_pu_ai_ff","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RACO_S01_Spectre_SCItem","Spectre","0.01862","69.82","69820000","False"
"aegs_sabre_firebird_pu_ai_ff","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_WETK_S01_Siren_SCItem","Siren","0.02058","63.17","63170000","False"
"aegs_sabre_firebird_pu_ai_ff","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_WETK_S01_VK00_SCItem","VK-00","0.02156","60.3","60300000","False"
"aegs_sabre_firebird_pu_ai_ff","Aegis Sabre Firebird","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_S01_Template","","1","1.3","1300000","False"
"aegs_sabre_peregrine","Aegis Sabre Peregrine","False","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ACAS_S01_LightFire_SCItem","LightFire","0.0049","265.31","265310000","False"
"aegs_sabre_peregrine","Aegis Sabre Peregrine","False","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_JUST_S01_Colossus_SCItem","Colossus","0.005488","236.88","236880000","False"
"aegs_sabre_peregrine","Aegis Sabre Peregrine","False","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_JUST_S01_Goliath_SCItem","Goliath","0.0058","224.14","224140000","False"
"aegs_sabre_peregrine","Aegis Sabre Peregrine","False","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ACAS_S01_FoxFire_SCItem","FoxFire","0.00588","221.09","221090000","False"
"aegs_sabre_peregrine","Aegis Sabre Peregrine","False","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_JUST_S01_Vulcan_SCItem","Vulcan","0.006076","213.96","213960000","False"
"aegs_sabre_peregrine","Aegis Sabre Peregrine","False","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RSI_S01_Atlas_SCItem","Atlas","0.007546","172.28","172280000","False"
"aegs_sabre_peregrine","Aegis Sabre Peregrine","False","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RSI_S01_Hyperion_SCItem","Hyperion","0.008232","157.92","157920000","False"
"aegs_sabre_peregrine","Aegis Sabre Peregrine","False","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RSI_S01_Eos_SCItem","Eos","0.009114","142.64","142640000","False"
"aegs_sabre_peregrine","Aegis Sabre Peregrine","False","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_TARS_S01_Voyage_SCItem","Voyage","0.009114","142.64","142640000","False"
"aegs_sabre_peregrine","Aegis Sabre Peregrine","False","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_TARS_S01_Expedition_SCItem","Expedition","0.0098","132.65","132650000","False"
"aegs_sabre_peregrine","Aegis Sabre Peregrine","False","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ARCC_S01_Flood_SCItem","Flood","0.010094","128.79","128790000","False"
"aegs_sabre_peregrine","Aegis Sabre Peregrine","False","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_TARS_S01_Wayfare_SCItem","Wayfare","0.010094","128.79","128790000","False"
"aegs_sabre_peregrine","Aegis Sabre Peregrine","False","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ARCC_S01_Rush_SCItem","Rush","0.010682","121.7","121700000","False"
"aegs_sabre_peregrine","Aegis Sabre Peregrine","False","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ARCC_S01_Burst_SCItem","Burst","0.011368","114.36","114360000","False"
"aegs_sabre_peregrine","Aegis Sabre Peregrine","False","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RACO_S01_Drift_SCItem","Drift","0.01666","78.03","78030000","True"
"aegs_sabre_peregrine","Aegis Sabre Peregrine","False","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RACO_S01_Zephyr_SCItem","Zephyr","0.01764","73.7","73700000","False"
"aegs_sabre_peregrine","Aegis Sabre Peregrine","False","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RACO_S01_Spectre_SCItem","Spectre","0.01862","69.82","69820000","False"
"aegs_sabre_peregrine","Aegis Sabre Peregrine","False","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_WETK_S01_Beacon_SCItem","Beacon","0.01862","69.82","69820000","False"
"aegs_sabre_peregrine","Aegis Sabre Peregrine","False","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_WETK_S01_Siren_SCItem","Siren","0.02058","63.17","63170000","False"
"aegs_sabre_peregrine","Aegis Sabre Peregrine","False","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_WETK_S01_VK00_SCItem","VK-00","0.02156","60.3","60300000","False"
"aegs_sabre_peregrine","Aegis Sabre Peregrine","False","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_S01_Template","","1","1.3","1300000","False"
"aegs_sabre_pu_ai_civ","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ACAS_S01_LightFire_SCItem","LightFire","0.0049","265.31","265310000","False"
"aegs_sabre_pu_ai_civ","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_JUST_S01_Colossus_SCItem","Colossus","0.005488","236.88","236880000","False"
"aegs_sabre_pu_ai_civ","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_JUST_S01_Goliath_SCItem","Goliath","0.0058","224.14","224140000","False"
"aegs_sabre_pu_ai_civ","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ACAS_S01_FoxFire_SCItem","FoxFire","0.00588","221.09","221090000","False"
"aegs_sabre_pu_ai_civ","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_JUST_S01_Vulcan_SCItem","Vulcan","0.006076","213.96","213960000","False"
"aegs_sabre_pu_ai_civ","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RSI_S01_Atlas_SCItem","Atlas","0.007546","172.28","172280000","False"
"aegs_sabre_pu_ai_civ","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RSI_S01_Hyperion_SCItem","Hyperion","0.008232","157.92","157920000","False"
"aegs_sabre_pu_ai_civ","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RSI_S01_Eos_SCItem","Eos","0.009114","142.64","142640000","False"
"aegs_sabre_pu_ai_civ","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_TARS_S01_Voyage_SCItem","Voyage","0.009114","142.64","142640000","False"
"aegs_sabre_pu_ai_civ","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_TARS_S01_Expedition_SCItem","Expedition","0.0098","132.65","132650000","False"
"aegs_sabre_pu_ai_civ","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_TARS_S01_Wayfare_SCItem","Wayfare","0.010094","128.79","128790000","False"
"aegs_sabre_pu_ai_civ","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ARCC_S01_Flood_SCItem","Flood","0.010094","128.79","128790000","False"
"aegs_sabre_pu_ai_civ","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ARCC_S01_Rush_SCItem","Rush","0.010682","121.7","121700000","False"
"aegs_sabre_pu_ai_civ","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ARCC_S01_Burst_SCItem","Burst","0.011368","114.36","114360000","False"
"aegs_sabre_pu_ai_civ","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RACO_S01_Drift_SCItem","Drift","0.01666","78.03","78030000","True"
"aegs_sabre_pu_ai_civ","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RACO_S01_Zephyr_SCItem","Zephyr","0.01764","73.7","73700000","False"
"aegs_sabre_pu_ai_civ","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_RACO_S01_Spectre_SCItem","Spectre","0.01862","69.82","69820000","False"
"aegs_sabre_pu_ai_civ","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_WETK_S01_Beacon_SCItem","Beacon","0.01862","69.82","69820000","False"
"aegs_sabre_pu_ai_civ","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_WETK_S01_Siren_SCItem","Siren","0.02058","63.17","63170000","False"
"aegs_sabre_pu_ai_civ","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_WETK_S01_VK00_SCItem","VK-00","0.02156","60.3","60300000","False"
"aegs_sabre_pu_ai_civ","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_S01_Template","","1","1.3","1300000","False"
"aegs_sabre_pu_ai_crim","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_ACAS_S01_LightFire_SCItem","LightFire","0.0049","265.31","265310000","False"
"aegs_sabre_pu_ai_crim","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_JUST_S01_Colossus_SCItem","Colossus","0.005488","236.88","236880000","False"
"aegs_sabre_pu_ai_crim","Aegis Sabre","True","1","1.3","QDRV_RACO_S01_Drift_SCItem","QDRV_JUST_S01_Goliath_SCItem","Goliath","0.0058","224.14","224140000","False"
