"blueprint","item_name","item_key","category","process","tier","craftTimeSec","slot","resource","scu","minQuality","quantityMultiplier","modifierCount","optional"
"BP_CRAFT_cds_legacy_armor_light_arms_01_01_15","PAB-1 Arms Tan","cds_legacy_armor_light_arms_01_01_15","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_arms_01_01_15","PAB-1 Arms Tan","cds_legacy_armor_light_arms_01_01_15","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_arms_01_01_15","PAB-1 Arms Tan","cds_legacy_armor_light_arms_01_01_15","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_arms_01_01_16","PAB-1 Arms Dark Green","cds_legacy_armor_light_arms_01_01_16","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_arms_01_01_16","PAB-1 Arms Dark Green","cds_legacy_armor_light_arms_01_01_16","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_arms_01_01_16","PAB-1 Arms Dark Green","cds_legacy_armor_light_arms_01_01_16","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_arms_01_01_17","PAB-1 Arms Aqua","cds_legacy_armor_light_arms_01_01_17","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_arms_01_01_17","PAB-1 Arms Aqua","cds_legacy_armor_light_arms_01_01_17","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_arms_01_01_17","PAB-1 Arms Aqua","cds_legacy_armor_light_arms_01_01_17","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_arms_01_01_18","PAB-1 Arms Twilight","cds_legacy_armor_light_arms_01_01_18","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_arms_01_01_18","PAB-1 Arms Twilight","cds_legacy_armor_light_arms_01_01_18","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_arms_01_01_18","PAB-1 Arms Twilight","cds_legacy_armor_light_arms_01_01_18","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_arms_01_01_19","PAB-1 Arms Imperial","cds_legacy_armor_light_arms_01_01_19","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_arms_01_01_19","PAB-1 Arms Imperial","cds_legacy_armor_light_arms_01_01_19","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_arms_01_01_19","PAB-1 Arms Imperial","cds_legacy_armor_light_arms_01_01_19","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_arms_01_01_20","PAB-1 Arms Desert","cds_legacy_armor_light_arms_01_01_20","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_arms_01_01_20","PAB-1 Arms Desert","cds_legacy_armor_light_arms_01_01_20","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_arms_01_01_20","PAB-1 Arms Desert","cds_legacy_armor_light_arms_01_01_20","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_01","PAB-1 Core","cds_legacy_armor_light_core_01_01_01","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_01","PAB-1 Core","cds_legacy_armor_light_core_01_01_01","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_01","PAB-1 Core","cds_legacy_armor_light_core_01_01_01","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_02","PAB-1 Core Red","cds_legacy_armor_light_core_01_01_02","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_02","PAB-1 Core Red","cds_legacy_armor_light_core_01_01_02","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_02","PAB-1 Core Red","cds_legacy_armor_light_core_01_01_02","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_03","PAB-1 Core Orange","cds_legacy_armor_light_core_01_01_03","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_03","PAB-1 Core Orange","cds_legacy_armor_light_core_01_01_03","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_03","PAB-1 Core Orange","cds_legacy_armor_light_core_01_01_03","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_04","PAB-1 Core Yellow","cds_legacy_armor_light_core_01_01_04","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_04","PAB-1 Core Yellow","cds_legacy_armor_light_core_01_01_04","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_04","PAB-1 Core Yellow","cds_legacy_armor_light_core_01_01_04","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_05","PAB-1 Core Green","cds_legacy_armor_light_core_01_01_05","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_05","PAB-1 Core Green","cds_legacy_armor_light_core_01_01_05","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_05","PAB-1 Core Green","cds_legacy_armor_light_core_01_01_05","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_06","PAB-1 Core Seagreen","cds_legacy_armor_light_core_01_01_06","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_06","PAB-1 Core Seagreen","cds_legacy_armor_light_core_01_01_06","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_06","PAB-1 Core Seagreen","cds_legacy_armor_light_core_01_01_06","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_07","PAB-1 Core Blue","cds_legacy_armor_light_core_01_01_07","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_07","PAB-1 Core Blue","cds_legacy_armor_light_core_01_01_07","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_07","PAB-1 Core Blue","cds_legacy_armor_light_core_01_01_07","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_08","PAB-1 Core Purple","cds_legacy_armor_light_core_01_01_08","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_08","PAB-1 Core Purple","cds_legacy_armor_light_core_01_01_08","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_08","PAB-1 Core Purple","cds_legacy_armor_light_core_01_01_08","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_09","PAB-1 Core Violet","cds_legacy_armor_light_core_01_01_09","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_09","PAB-1 Core Violet","cds_legacy_armor_light_core_01_01_09","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_09","PAB-1 Core Violet","cds_legacy_armor_light_core_01_01_09","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_10","PAB-1 Core White","cds_legacy_armor_light_core_01_01_10","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_10","PAB-1 Core White","cds_legacy_armor_light_core_01_01_10","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_10","PAB-1 Core White","cds_legacy_armor_light_core_01_01_10","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_11","PAB-1 Core Grey","cds_legacy_armor_light_core_01_01_11","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_11","PAB-1 Core Grey","cds_legacy_armor_light_core_01_01_11","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_11","PAB-1 Core Grey","cds_legacy_armor_light_core_01_01_11","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_12","PAB-1 Core Black","cds_legacy_armor_light_core_01_01_12","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_12","PAB-1 Core Black","cds_legacy_armor_light_core_01_01_12","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_12","PAB-1 Core Black","cds_legacy_armor_light_core_01_01_12","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_13","PAB-1 Core Dark Red","cds_legacy_armor_light_core_01_01_13","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_13","PAB-1 Core Dark Red","cds_legacy_armor_light_core_01_01_13","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_13","PAB-1 Core Dark Red","cds_legacy_armor_light_core_01_01_13","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_14","PAB-1 Core Sienna","cds_legacy_armor_light_core_01_01_14","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_14","PAB-1 Core Sienna","cds_legacy_armor_light_core_01_01_14","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_14","PAB-1 Core Sienna","cds_legacy_armor_light_core_01_01_14","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_15","PAB-1 Core Tan","cds_legacy_armor_light_core_01_01_15","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_15","PAB-1 Core Tan","cds_legacy_armor_light_core_01_01_15","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_15","PAB-1 Core Tan","cds_legacy_armor_light_core_01_01_15","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_16","PAB-1 Core Dark Green","cds_legacy_armor_light_core_01_01_16","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_16","PAB-1 Core Dark Green","cds_legacy_armor_light_core_01_01_16","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_16","PAB-1 Core Dark Green","cds_legacy_armor_light_core_01_01_16","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_17","PAB-1 Core Aqua","cds_legacy_armor_light_core_01_01_17","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_17","PAB-1 Core Aqua","cds_legacy_armor_light_core_01_01_17","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_17","PAB-1 Core Aqua","cds_legacy_armor_light_core_01_01_17","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_18","PAB-1 Core Twilight","cds_legacy_armor_light_core_01_01_18","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_18","PAB-1 Core Twilight","cds_legacy_armor_light_core_01_01_18","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_18","PAB-1 Core Twilight","cds_legacy_armor_light_core_01_01_18","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_19","PAB-1 Core Imperial","cds_legacy_armor_light_core_01_01_19","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_19","PAB-1 Core Imperial","cds_legacy_armor_light_core_01_01_19","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_19","PAB-1 Core Imperial","cds_legacy_armor_light_core_01_01_19","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_20","PAB-1 Core Desert","cds_legacy_armor_light_core_01_01_20","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_20","PAB-1 Core Desert","cds_legacy_armor_light_core_01_01_20","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_core_01_01_20","PAB-1 Core Desert","cds_legacy_armor_light_core_01_01_20","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.03","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_helmet_01_01_01","CBH-3 Helmet Base","cds_legacy_armor_light_helmet_01_01_01","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.02","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_helmet_01_01_01","CBH-3 Helmet Base","cds_legacy_armor_light_helmet_01_01_01","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.01","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_helmet_01_01_01","CBH-3 Helmet Base","cds_legacy_armor_light_helmet_01_01_01","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.02","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_helmet_01_01_02","CBH-3 Helmet Red","cds_legacy_armor_light_helmet_01_01_02","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.02","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_helmet_01_01_02","CBH-3 Helmet Red","cds_legacy_armor_light_helmet_01_01_02","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.01","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_helmet_01_01_02","CBH-3 Helmet Red","cds_legacy_armor_light_helmet_01_01_02","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.02","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_helmet_01_01_03","CBH-3 Helmet Orange","cds_legacy_armor_light_helmet_01_01_03","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.02","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_helmet_01_01_03","CBH-3 Helmet Orange","cds_legacy_armor_light_helmet_01_01_03","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.01","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_helmet_01_01_03","CBH-3 Helmet Orange","cds_legacy_armor_light_helmet_01_01_03","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.02","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_helmet_01_01_04","CBH-3 Helmet Yellow","cds_legacy_armor_light_helmet_01_01_04","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.02","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_helmet_01_01_04","CBH-3 Helmet Yellow","cds_legacy_armor_light_helmet_01_01_04","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.01","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_helmet_01_01_04","CBH-3 Helmet Yellow","cds_legacy_armor_light_helmet_01_01_04","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.02","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_helmet_01_01_05","CBH-3 Helmet Green","cds_legacy_armor_light_helmet_01_01_05","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.02","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_helmet_01_01_05","CBH-3 Helmet Green","cds_legacy_armor_light_helmet_01_01_05","FPSArmours","CraftingProcess_Creation","0","130","Insulative Liner","Aslarite","0.01","0",,"2","False"
"BP_CRAFT_cds_legacy_armor_light_helmet_01_01_05","CBH-3 Helmet Green","cds_legacy_armor_light_helmet_01_01_05","FPSArmours","CraftingProcess_Creation","0","130","Support Structure","Agricium","0.02","0",,"1","False"
"BP_CRAFT_cds_legacy_armor_light_helmet_01_01_06","CBH-3 Helmet Seagreen","cds_legacy_armor_light_helmet_01_01_06","FPSArmours","CraftingProcess_Creation","0","130","Armored Carapace","Ouratite","0.02","0",,"1","False"
